"","date","ch4.corr","ch4.raw","lon","lat","alt"
"103",2020-03-12 14:59:50,1953.76866555249,1953.76866555249,8.604053141,47.390434135,2.765773333
"104",2020-03-12 14:59:52,1953.36656060449,1953.36656060449,8.604074524,47.390453945,2.722323333
"105",2020-03-12 14:59:54,1953.23363291532,1953.23363291532,8.604093848,47.39047494,2.684923333
"106",2020-03-12 14:59:56,1953.10070522615,1953.10070522615,8.604110407,47.39049702,2.651523333
"107",2020-03-12 14:59:58,1953.20695493287,1953.20695493287,8.604124057,47.3905157,2.615273333
"108",2020-03-12 15:00:00,1953.71572666379,1953.71572666379,8.6041366015,47.39053325,2.529673333
"109",2020-03-12 15:00:02,1953.88356896427,1953.88356896427,8.6041359185,47.39053891,2.629473333
"110",2020-03-12 15:00:04,1954.05141126475,1954.05141126475,8.604135032,47.390537005,3.740073333
"111",2020-03-12 15:00:06,1954.38427706558,1954.38427706558,8.6041363755,47.390536605,5.202323333
"112",2020-03-12 15:00:08,1954.47381828702,1954.47381828702,8.6041391735,47.39053785,6.831373333
"113",2020-03-12 15:00:10,1954.56335950845,1954.56335950845,8.6041389105,47.390538725,7.258623333
"114",2020-03-12 15:00:12,1954.6873119328,1954.6873119328,8.6041426645,47.390537575,7.327373333
"115",2020-03-12 15:00:14,1955.09263097389,1955.09263097389,8.60413895,47.390527545,7.267373333
"116",2020-03-12 15:00:16,1955.49795001498,1955.49795001498,8.604129474,47.390514185,7.189773333
"117",2020-03-12 15:00:18,1956.86347654791,1956.86347654791,8.6041177355,47.39050068,7.166373333
"118",2020-03-12 15:00:20,1957.56846003698,1957.56846003698,8.6041019005,47.39048579,7.213773333
"119",2020-03-12 15:00:22,1958.27344352605,1958.27344352605,8.6040866115,47.390469115,7.278473333
"120",2020-03-12 15:00:24,1960.00097257166,1960.00097257166,8.604075652,47.390452605,7.253173333
"121",2020-03-12 15:00:26,1961.22885484767,1961.22885484767,8.60406924,47.390439165,7.225623333
"122",2020-03-12 15:00:28,1961.84341619647,1961.84341619647,8.6040629515,47.39042937,7.266623333
"123",2020-03-12 15:00:30,1962.45797754527,1962.45797754527,8.6040554295,47.390421255,7.250123333
"124",2020-03-12 15:00:32,1965.33412699601,1965.33412699601,8.6040433415,47.390412325,7.235173333
"125",2020-03-12 15:00:34,1969.2465576827,1969.2465576827,8.60402707,47.39040208,7.185623333
"126",2020-03-12 15:00:36,1970.54804600781,1970.54804600781,8.6040148915,47.390391155,7.150973333
"127",2020-03-12 15:00:38,1971.84953433292,1971.84953433292,8.6040014835,47.390378955,7.084073333
"128",2020-03-12 15:00:40,1977.69124755698,1977.69124755698,8.6039842935,47.39036435,7.039373333
"129",2020-03-12 15:00:42,1985.58633587694,1985.58633587694,8.603969945,47.390350715,7.047373333
"130",2020-03-12 15:00:44,1988.21983996147,1988.21983996147,8.6039569575,47.390339115,7.107923333
"131",2020-03-12 15:00:46,1990.85334404601,1990.85334404601,8.603943184,47.39032306,7.154823333
"132",2020-03-12 15:00:48,2002.74869559312,2002.74869559312,8.6039306055,47.39030598,7.220323333
"133",2020-03-12 15:00:50,2010.96634270795,2010.96634270795,8.6039162,47.39028992,7.219973333
"134",2020-03-12 15:00:52,2019.18398982277,2019.18398982277,8.603899726,47.390272095,7.218023333
"135",2020-03-12 15:00:54,2030.14220103566,2030.14220103566,8.603884536,47.390252045,7.225523333
"136",2020-03-12 15:00:56,2054.21533875306,2054.21533875306,8.6038702145,47.390229965,7.257023333
"137",2020-03-12 15:00:58,2087.71110050874,2087.71110050874,8.603859067,47.390209545,7.326973333
"138",2020-03-12 15:01:00,2098.87361175957,2098.87361175957,8.603850898,47.39019287,7.334173333
"139",2020-03-12 15:01:02,2110.03612301039,2110.03612301039,8.603842246,47.390180605,7.342023333
"140",2020-03-12 15:01:04,2134.41631601654,2134.41631601654,8.6038272545,47.39016952,7.341123333
"141",2020-03-12 15:01:06,2168.02547973422,2168.02547973422,8.603807686,47.39015374,7.308023333
"142",2020-03-12 15:01:08,2201.63465400751,2201.63465400751,8.6037873415,47.39013501,7.294373333
"143",2020-03-12 15:01:10,2235.24463348046,2235.24463348046,8.6037756725,47.390119395,7.271323333
"144",2020-03-12 15:01:12,2265.86844500361,2265.86844500361,8.603772926,47.390113985,6.732623333
"145",2020-03-12 15:01:14,2278.8435687422,2278.8435687422,8.603773601,47.39011465,5.352923333
"146",2020-03-12 15:01:16,2291.81869655587,2291.81869655587,8.6037712325,47.390116035,3.758823333
"147",2020-03-12 15:01:18,2299.80306623604,2299.80306623604,8.6037717525,47.39011726,2.321773333
"148",2020-03-12 15:01:20,2307.78743591622,2307.78743591622,8.6037683605,47.390117225,1.829673333
"149",2020-03-12 15:01:22,2290.59826483712,2290.59826483712,8.603767345,47.39011544,1.535073333
"150",2020-03-12 15:01:24,2270.41144888497,2270.41144888497,8.603767003,47.39011561,1.271723333
"151",2020-03-12 15:01:26,2260.32164970116,2260.32164970116,8.603764283,47.390115475,1.103723333
"152",2020-03-12 15:01:28,2250.23185051734,2250.23185051734,8.603764415,47.39011519,1.118723333
"153",2020-03-12 15:01:30,2238.04900865493,2238.04900865493,8.603766852,47.39011485,1.190273333
"154",2020-03-12 15:01:32,2247.62431564883,2247.62431564883,8.6037682725,47.390115245,1.225273333
"155",2020-03-12 15:01:34,2250.81498351755,2250.81498351755,8.6037693365,47.390113825,1.363823333
"156",2020-03-12 15:01:36,2254.00565138626,2254.00565138626,8.6037710465,47.3901131,1.615973333
"157",2020-03-12 15:01:38,2300.9566718673,2300.9566718673,8.6037787995,47.39011385,1.723223333
"158",2020-03-12 15:01:40,2395.1509710448,2395.1509710448,8.603792147,47.390118555,1.687873333
"159",2020-03-12 15:01:42,2426.54897785601,2426.54897785601,8.6038031775,47.3901267,1.700423333
"160",2020-03-12 15:01:44,2457.94698466722,2457.94698466722,8.6038126245,47.39013892,1.671023333
"161",2020-03-12 15:01:46,2591.05536206766,2591.05536206766,8.603819338,47.390149005,1.600423333
"162",2020-03-12 15:01:48,2775.76675347897,2775.76675347897,8.603822968,47.390160955,1.614523333
"163",2020-03-12 15:01:50,2837.32960424835,2837.32960424835,8.6038360505,47.390178635,1.541523333
"164",2020-03-12 15:01:52,2898.89245501774,2898.89245501774,8.6038548415,47.39019768,1.539423333
"165",2020-03-12 15:01:54,3018.08822313113,3018.08822313113,8.603872137,47.39021654,1.559323333
"166",2020-03-12 15:01:56,3116.63902110548,3116.63902110548,8.6038878725,47.39023446,1.513323333
"167",2020-03-12 15:01:58,3215.1898500316,3215.1898500316,8.603906995,47.39024939,1.462423333
"168",2020-03-12 15:02:00,3313.75136114351,3313.75136114351,8.603928912,47.39026297,1.429273333
"169",2020-03-12 15:02:02,3390.3820335302,3390.3820335302,8.6039518715,47.3902767,1.397773333
"170",2020-03-12 15:02:04,3237.04768547617,3237.04768547617,8.603972886,47.390294095,1.406823333
"171",2020-03-12 15:02:06,3160.38229475819,3160.38229475819,8.6039859505,47.39031538,1.409423333
"172",2020-03-12 15:02:08,3083.71690404022,3083.71690404022,8.603993041,47.39033469,1.312923333
"173",2020-03-12 15:02:10,2980.444601867,2980.444601867,8.604002973,47.3903512,1.265123333
"174",2020-03-12 15:02:12,2877.17229969378,2877.17229969378,8.6040199,47.390368815,1.181873333
"175",2020-03-12 15:02:14,2600.68181639568,2600.68181639568,8.60403768,47.39038834,1.125823333
"176",2020-03-12 15:02:16,2416.35145693712,2416.35145693712,8.6040576055,47.390407595,1.060273333
"177",2020-03-12 15:02:18,2315.43466823366,2315.43466823366,8.604080012,47.390428395,1.062223333
"178",2020-03-12 15:02:20,2214.5178795302,2214.5178795302,8.604101411,47.39045011,1.019573333
"179",2020-03-12 15:02:22,2111.68528649202,2111.68528649202,8.6041214025,47.390470725,1.028173333
"180",2020-03-12 15:02:24,2077.41192284909,2077.41192284909,8.604143187,47.39049086,1.008973333
"181",2020-03-12 15:02:26,2043.13855920615,2043.13855920615,8.604162446,47.390511555,1.056973333
"182",2020-03-12 15:02:28,1980.93512527864,1980.93512527864,8.604181922,47.390533595,1.027123333
"183",2020-03-12 15:02:30,1970.75805815603,1970.75805815603,8.6041938015,47.390557805,1.135573333
"184",2020-03-12 15:02:32,1967.36479614424,1967.36479614424,8.6042016385,47.390582755,1.265073333
"185",2020-03-12 15:02:34,1963.97153413244,1963.97153413244,8.604212957,47.39060349,1.314223333
